Equipo ID,Estudiante ID,Nota Estudiante,Rol Dominante,Coordinador,Investigador de Recursos,Trabajador,Monitor Evaluador,Impulsor,Finalizador,Especialista,Cohesionador,Creativo
497,1354,1.6,Trabajador,8.0,9.0,12.0,6.0,2.0,5.0,8.0,11.0,7.0
438,1355,0.1,Monitor Evaluador,5.0,10.0,6.0,12.0,5.0,7.0,4.0,11.0,9.0
176,1356,1.0,Finalizador,8.0,6.0,9.0,6.0,6.0,13.0,6.0,6.0,7.0
417,1357,4.0,Trabajador,8.0,7.0,11.0,6.0,9.0,8.0,8.0,2.0,9.0
37,1358,3.1,Impulsor,3.0,5.0,9.0,5.0,12.0,12.0,8.0,9.0,8.0
291,1359,4.2,Impulsor,9.0,7.0,4.0,7.0,12.0,8.0,10.0,5.0,6.0
345,1360,2.1,Monitor Evaluador,6.0,9.0,3.0,10.0,7.0,10.0,6.0,8.0,8.0
21,1361,2.5,Monitor Evaluador,10.0,3.0,5.0,11.0,7.0,11.0,8.0,6.0,8.0
85,1362,3.4,Monitor Evaluador,13.0,5.0,8.0,14.0,8.0,5.0,6.0,8.0,6.0
423,1363,3.6,Creativo,9.0,1.0,5.0,8.0,9.0,9.0,6.0,9.0,11.0
312,1364,2.3,Creativo,12.0,8.0,6.0,8.0,5.0,6.0,8.0,5.0,13.0
302,1365,0.1,Monitor Evaluador,5.0,7.0,7.0,12.0,8.0,10.0,7.0,7.0,1.0
283,1366,4.3,Creativo,4.0,11.0,8.0,7.0,9.0,7.0,3.0,7.0,12.0
311,1367,2.0,Especialista,5.0,9.0,8.0,8.0,7.0,9.0,11.0,10.0,4.0
86,1368,3.6,Finalizador,6.0,6.0,11.0,6.0,8.0,14.0,4.0,4.0,6.0
169,1369,3.0,Impulsor,8.0,7.0,10.0,4.0,13.0,3.0,9.0,6.0,9.0
95,1370,2.7,Monitor Evaluador,7.0,10.0,6.0,13.0,7.0,9.0,6.0,5.0,6.0
203,1371,1.4,Trabajador,9.0,6.0,11.0,7.0,3.0,9.0,5.0,7.0,11.0
277,1372,3.3,Impulsor,7.0,6.0,8.0,5.0,12.0,8.0,11.0,7.0,6.0
105,1373,1.7,Monitor Evaluador,11.0,7.0,8.0,12.0,6.0,4.0,2.0,9.0,8.0
429,1374,3.3,Especialista,11.0,5.0,7.0,4.0,11.0,6.0,12.0,2.0,9.0
4,1375,3.8,Especialista,5.0,10.0,6.0,5.0,6.0,8.0,12.0,10.0,7.0
122,1376,3.5,Finalizador,8.0,6.0,9.0,5.0,6.0,14.0,7.0,8.0,4.0
221,1377,0.7,Trabajador,4.0,10.0,13.0,6.0,5.0,13.0,8.0,5.0,7.0
92,1378,1.9,Impulsor,11.0,7.0,7.0,2.0,12.0,7.0,6.0,10.0,10.0
122,1379,2.0,Creativo,8.0,5.0,6.0,11.0,8.0,6.0,8.0,6.0,13.0
496,1380,1.1,Finalizador,4.0,7.0,10.0,3.0,7.0,12.0,9.0,7.0,8.0
371,1381,0.5,Investigador de Recursos,5.0,14.0,11.0,8.0,4.0,7.0,7.0,7.0,10.0
367,1382,3.3,Cohesionador,7.0,4.0,8.0,4.0,11.0,7.0,8.0,12.0,7.0
388,1383,0.5,Trabajador,6.0,4.0,13.0,5.0,9.0,6.0,10.0,6.0,8.0
120,1384,0.0,Finalizador,7.0,6.0,9.0,3.0,4.0,12.0,10.0,7.0,9.0
76,1385,1.5,Investigador de Recursos,7.0,15.0,6.0,9.0,6.0,9.0,6.0,7.0,3.0
48,1386,1.2,Investigador de Recursos,4.0,13.0,10.0,11.0,6.0,9.0,5.0,9.0,3.0
292,1387,3.1,Investigador de Recursos,3.0,12.0,10.0,6.0,9.0,6.0,5.0,6.0,9.0
106,1388,1.3,Impulsor,7.0,9.0,6.0,6.0,14.0,3.0,7.0,12.0,3.0
201,1389,3.8,Especialista,7.0,4.0,10.0,8.0,6.0,5.0,11.0,6.0,8.0
45,1390,0.3,Finalizador,9.0,9.0,4.0,9.0,3.0,11.0,7.0,8.0,7.0
463,1391,3.3,Monitor Evaluador,8.0,3.0,5.0,13.0,9.0,6.0,4.0,12.0,8.0
169,1392,1.7,Coordinador,10.0,4.0,6.0,6.0,10.0,10.0,8.0,6.0,6.0
235,1393,0.2,Trabajador,8.0,5.0,11.0,8.0,8.0,10.0,6.0,3.0,7.0
325,1394,1.7,Finalizador,8.0,4.0,7.0,7.0,7.0,11.0,5.0,11.0,11.0
31,1395,0.1,Coordinador,13.0,5.0,6.0,10.0,10.0,8.0,9.0,4.0,4.0
13,1396,3.7,Coordinador,11.0,11.0,5.0,9.0,2.0,6.0,11.0,7.0,8.0
466,1397,1.8,Creativo,10.0,10.0,7.0,8.0,8.0,5.0,8.0,7.0,11.0
412,1398,1.7,Coordinador,10.0,3.0,4.0,7.0,9.0,8.0,9.0,7.0,8.0
396,1399,3.1,Impulsor,5.0,7.0,8.0,5.0,13.0,4.0,8.0,5.0,9.0
255,1400,0.7,Monitor Evaluador,7.0,4.0,12.0,15.0,4.0,5.0,9.0,4.0,6.0
472,1401,4.3,Investigador de Recursos,7.0,11.0,10.0,8.0,4.0,8.0,2.0,10.0,6.0
226,1402,2.4,Coordinador,13.0,7.0,4.0,6.0,7.0,10.0,7.0,8.0,6.0
338,1403,1.3,Trabajador,9.0,6.0,11.0,6.0,5.0,5.0,6.0,10.0,7.0
2,1404,4.2,Impulsor,4.0,8.0,6.0,7.0,11.0,11.0,5.0,6.0,10.0
13,1405,1.9,Trabajador,8.0,6.0,12.0,6.0,9.0,12.0,6.0,4.0,6.0
12,1406,1.3,Investigador de Recursos,8.0,11.0,4.0,9.0,5.0,5.0,7.0,11.0,6.0
307,1407,0.7,Finalizador,7.0,7.0,11.0,11.0,5.0,12.0,7.0,6.0,1.0
341,1408,3.1,Coordinador,10.0,9.0,7.0,4.0,4.0,8.0,8.0,5.0,10.0
182,1409,4.3,Investigador de Recursos,2.0,11.0,8.0,9.0,6.0,10.0,7.0,9.0,5.0
190,1410,2.4,Investigador de Recursos,7.0,12.0,3.0,9.0,5.0,7.0,5.0,9.0,9.0
432,1411,1.8,Trabajador,5.0,9.0,14.0,4.0,9.0,5.0,8.0,4.0,9.0
408,1412,1.9,Cohesionador,8.0,1.0,8.0,2.0,9.0,8.0,6.0,14.0,8.0
7,1413,0.5,Investigador de Recursos,8.0,13.0,5.0,2.0,10.0,10.0,8.0,5.0,6.0
103,1414,2.4,Especialista,9.0,5.0,6.0,4.0,6.0,9.0,10.0,9.0,9.0
247,1415,0.7,Especialista,5.0,7.0,6.0,4.0,2.0,10.0,12.0,9.0,10.0
411,1416,1.6,Finalizador,4.0,11.0,6.0,7.0,7.0,13.0,8.0,7.0,8.0
453,1417,0.6,Coordinador,12.0,8.0,5.0,5.0,6.0,11.0,7.0,2.0,11.0
366,1418,4.9,Coordinador,11.0,9.0,6.0,9.0,7.0,5.0,9.0,8.0,5.0
490,1419,2.7,Impulsor,9.0,9.0,7.0,6.0,10.0,7.0,8.0,8.0,7.0
393,1420,4.3,Investigador de Recursos,8.0,14.0,1.0,10.0,7.0,11.0,7.0,2.0,5.0
51,1421,3.9,Coordinador,11.0,8.0,5.0,8.0,9.0,6.0,8.0,7.0,5.0
131,1422,3.4,Trabajador,10.0,7.0,14.0,9.0,6.0,4.0,8.0,6.0,6.0
416,1423,1.2,Coordinador,13.0,5.0,3.0,10.0,9.0,6.0,6.0,2.0,11.0
111,1424,1.8,Especialista,8.0,5.0,7.0,10.0,4.0,5.0,12.0,4.0,12.0
131,1425,1.4,Impulsor,10.0,6.0,7.0,2.0,13.0,9.0,9.0,3.0,9.0
145,1426,4.0,Monitor Evaluador,5.0,7.0,10.0,11.0,10.0,5.0,4.0,11.0,7.0
156,1427,4.5,Impulsor,7.0,10.0,4.0,10.0,11.0,8.0,8.0,5.0,6.0
334,1428,2.6,Finalizador,3.0,8.0,8.0,6.0,5.0,16.0,6.0,6.0,9.0
152,1429,0.1,Creativo,3.0,9.0,7.0,9.0,7.0,5.0,4.0,9.0,15.0
13,1430,2.3,Finalizador,7.0,6.0,7.0,6.0,6.0,13.0,8.0,6.0,9.0
222,1431,2.3,Especialista,5.0,6.0,9.0,6.0,5.0,8.0,12.0,10.0,9.0
444,1432,2.0,Finalizador,7.0,6.0,9.0,7.0,8.0,12.0,11.0,5.0,5.0
107,1433,3.2,Monitor Evaluador,9.0,5.0,10.0,12.0,7.0,8.0,7.0,4.0,6.0
169,1434,3.4,Cohesionador,6.0,11.0,7.0,5.0,6.0,7.0,3.0,13.0,9.0
47,1435,1.7,Cohesionador,9.0,6.0,5.0,5.0,8.0,6.0,10.0,12.0,8.0
324,1436,2.7,Creativo,6.0,9.0,8.0,6.0,6.0,5.0,6.0,10.0,14.0
160,1437,4.0,Especialista,10.0,6.0,6.0,7.0,5.0,6.0,15.0,3.0,8.0
10,1438,4.5,Especialista,5.0,12.0,6.0,4.0,2.0,9.0,13.0,9.0,7.0
11,1439,3.5,Impulsor,5.0,9.0,5.0,7.0,11.0,4.0,5.0,6.0,11.0
6,1440,0.2,Impulsor,6.0,6.0,4.0,7.0,11.0,10.0,8.0,6.0,10.0
288,1441,2.2,Monitor Evaluador,7.0,3.0,7.0,12.0,8.0,12.0,11.0,3.0,6.0
359,1442,3.1,Investigador de Recursos,7.0,9.0,9.0,7.0,9.0,4.0,5.0,7.0,6.0
482,1443,2.4,Monitor Evaluador,5.0,10.0,8.0,11.0,8.0,3.0,8.0,6.0,9.0
472,1444,3.1,Coordinador,20.0,4.0,8.0,7.0,16.0,1.0,6.0,2.0,5.0
315,1445,3.0,Trabajador,5.0,6.0,11.0,3.0,6.0,11.0,6.0,11.0,7.0
378,1446,3.9,Cohesionador,12.0,4.0,4.0,6.0,11.0,5.0,1.0,14.0,9.0
94,1447,1.6,Coordinador,11.0,5.0,8.0,3.0,8.0,5.0,9.0,7.0,9.0
195,1448,3.1,Coordinador,11.0,8.0,11.0,7.0,5.0,5.0,7.0,10.0,6.0
398,1449,4.7,Investigador de Recursos,4.0,13.0,5.0,9.0,9.0,5.0,7.0,11.0,6.0
419,1450,2.1,Creativo,9.0,8.0,11.0,7.0,6.0,6.0,9.0,1.0,12.0
362,1451,3.4,Investigador de Recursos,7.0,12.0,6.0,5.0,3.0,6.0,7.0,10.0,9.0
385,1452,3.3,Cohesionador,9.0,9.0,4.0,6.0,8.0,9.0,5.0,10.0,4.0
125,1453,3.3,Monitor Evaluador,9.0,3.0,7.0,12.0,7.0,10.0,10.0,5.0,6.0
33,1454,4.8,Trabajador,9.0,9.0,11.0,9.0,4.0,7.0,5.0,6.0,7.0
280,1455,3.7,Impulsor,7.0,6.0,5.0,7.0,11.0,6.0,6.0,11.0,7.0
21,1456,0.2,Cohesionador,10.0,13.0,3.0,4.0,7.0,9.0,5.0,15.0,5.0
358,1457,0.5,Coordinador,12.0,6.0,7.0,6.0,7.0,6.0,7.0,10.0,9.0
144,1458,3.4,Monitor Evaluador,6.0,9.0,2.0,13.0,6.0,8.0,4.0,12.0,9.0
249,1459,0.6,Impulsor,7.0,7.0,7.0,6.0,11.0,8.0,10.0,7.0,5.0
371,1460,0.5,Impulsor,5.0,7.0,6.0,8.0,14.0,10.0,4.0,8.0,5.0
166,1461,3.6,Especialista,9.0,6.0,7.0,2.0,9.0,7.0,11.0,8.0,6.0
464,1462,1.5,Investigador de Recursos,3.0,12.0,5.0,9.0,12.0,8.0,9.0,5.0,2.0
394,1463,2.2,Cohesionador,13.0,5.0,2.0,6.0,6.0,10.0,8.0,14.0,4.0
194,1464,4.5,Monitor Evaluador,6.0,7.0,2.0,12.0,9.0,10.0,3.0,4.0,12.0
98,1465,3.6,Investigador de Recursos,11.0,13.0,8.0,6.0,3.0,5.0,6.0,6.0,9.0
417,1466,3.0,Especialista,7.0,7.0,4.0,5.0,8.0,6.0,14.0,12.0,5.0
399,1467,3.0,Monitor Evaluador,4.0,4.0,11.0,15.0,6.0,8.0,8.0,9.0,6.0
488,1468,3.3,Finalizador,6.0,9.0,7.0,5.0,4.0,11.0,5.0,10.0,9.0
390,1469,0.1,Monitor Evaluador,4.0,6.0,6.0,15.0,10.0,7.0,4.0,7.0,7.0
373,1470,1.3,Trabajador,5.0,7.0,11.0,9.0,6.0,9.0,6.0,11.0,6.0
495,1471,2.8,Monitor Evaluador,8.0,4.0,9.0,13.0,11.0,5.0,10.0,4.0,8.0
263,1472,3.2,Finalizador,8.0,5.0,7.0,7.0,8.0,13.0,6.0,12.0,4.0
496,1473,0.4,Investigador de Recursos,9.0,10.0,2.0,8.0,8.0,9.0,9.0,4.0,6.0
104,1474,4.6,Trabajador,10.0,6.0,14.0,3.0,10.0,10.0,5.0,7.0,5.0
173,1475,4.1,Investigador de Recursos,10.0,13.0,3.0,6.0,5.0,7.0,9.0,8.0,5.0
495,1476,4.8,Impulsor,7.0,6.0,6.0,7.0,10.0,8.0,8.0,9.0,5.0
66,1477,1.0,Especialista,3.0,6.0,6.0,7.0,8.0,6.0,14.0,9.0,4.0
55,1478,2.6,Finalizador,7.0,2.0,6.0,9.0,3.0,14.0,10.0,6.0,10.0
33,1479,1.8,Trabajador,8.0,9.0,12.0,9.0,7.0,7.0,4.0,7.0,7.0
25,1480,1.1,Impulsor,9.0,11.0,9.0,3.0,13.0,6.0,7.0,5.0,4.0
129,1481,0.7,Investigador de Recursos,6.0,13.0,8.0,9.0,6.0,6.0,11.0,6.0,4.0
254,1482,4.9,Creativo,6.0,9.0,11.0,6.0,7.0,6.0,7.0,7.0,12.0
241,1483,4.8,Investigador de Recursos,6.0,12.0,8.0,5.0,9.0,11.0,9.0,2.0,7.0
21,1484,3.7,Investigador de Recursos,5.0,10.0,8.0,9.0,2.0,7.0,9.0,9.0,8.0
431,1485,4.3,Coordinador,15.0,10.0,8.0,4.0,6.0,6.0,6.0,8.0,7.0
481,1486,2.3,Trabajador,5.0,7.0,11.0,9.0,7.0,10.0,4.0,4.0,8.0
490,1487,0.7,Creativo,9.0,9.0,7.0,8.0,8.0,6.0,5.0,8.0,12.0
464,1488,3.1,Impulsor,5.0,8.0,10.0,9.0,13.0,7.0,5.0,6.0,8.0
338,1489,3.1,Monitor Evaluador,4.0,6.0,9.0,12.0,6.0,7.0,7.0,10.0,6.0
424,1490,4.3,Especialista,10.0,8.0,4.0,9.0,2.0,5.0,11.0,11.0,8.0
240,1491,3.7,Coordinador,12.0,7.0,5.0,6.0,12.0,12.0,4.0,5.0,7.0
270,1492,1.8,Monitor Evaluador,6.0,8.0,11.0,12.0,8.0,6.0,7.0,6.0,5.0
374,1493,0.1,Coordinador,13.0,11.0,13.0,5.0,4.0,9.0,6.0,4.0,5.0
199,1494,2.6,Coordinador,14.0,6.0,8.0,6.0,4.0,4.0,12.0,5.0,7.0
352,1495,2.1,Investigador de Recursos,7.0,11.0,6.0,11.0,4.0,9.0,4.0,10.0,5.0
33,1496,2.9,Finalizador,7.0,5.0,8.0,11.0,2.0,15.0,5.0,5.0,10.0
279,1497,4.5,Trabajador,6.0,6.0,13.0,2.0,11.0,7.0,7.0,5.0,12.0
154,1498,4.0,Monitor Evaluador,5.0,6.0,11.0,12.0,5.0,2.0,9.0,8.0,9.0
123,1499,0.8,Cohesionador,6.0,6.0,6.0,9.0,5.0,11.0,7.0,13.0,4.0
75,1500,0.7,Monitor Evaluador,5.0,3.0,10.0,11.0,9.0,6.0,8.0,7.0,9.0
218,1501,4.3,Especialista,3.0,8.0,7.0,4.0,7.0,10.0,13.0,6.0,9.0
224,1502,4.5,Coordinador,14.0,7.0,7.0,5.0,11.0,6.0,8.0,4.0,6.0
284,1503,4.3,Coordinador,17.0,3.0,5.0,8.0,5.0,5.0,10.0,5.0,10.0
171,1504,2.2,Creativo,6.0,9.0,12.0,4.0,8.0,5.0,7.0,2.0,14.0
446,1505,0.7,Creativo,7.0,9.0,7.0,7.0,10.0,5.0,7.0,5.0,14.0
184,1506,2.8,Investigador de Recursos,6.0,15.0,8.0,4.0,9.0,5.0,6.0,7.0,9.0
426,1507,2.7,Impulsor,8.0,11.0,10.0,4.0,12.0,5.0,2.0,3.0,10.0
273,1508,2.3,Coordinador,11.0,5.0,7.0,8.0,7.0,6.0,10.0,6.0,11.0
289,1509,2.3,Trabajador,6.0,9.0,11.0,11.0,8.0,4.0,4.0,8.0,8.0
45,1510,3.0,Investigador de Recursos,5.0,13.0,3.0,6.0,7.0,9.0,7.0,11.0,6.0
19,1511,2.1,Finalizador,6.0,10.0,9.0,8.0,6.0,13.0,4.0,8.0,4.0
269,1512,3.8,Trabajador,6.0,7.0,12.0,7.0,8.0,4.0,3.0,8.0,9.0
281,1513,1.1,Creativo,4.0,1.0,7.0,8.0,9.0,9.0,7.0,9.0,10.0
141,1514,0.7,Monitor Evaluador,7.0,6.0,9.0,12.0,6.0,10.0,6.0,9.0,5.0
426,1515,3.1,Especialista,10.0,9.0,4.0,6.0,5.0,4.0,12.0,12.0,7.0
174,1516,2.2,Cohesionador,7.0,4.0,7.0,10.0,5.0,8.0,7.0,12.0,7.0
60,1517,0.9,Monitor Evaluador,4.0,10.0,5.0,11.0,7.0,8.0,9.0,7.0,6.0
393,1518,2.4,Impulsor,9.0,7.0,9.0,6.0,16.0,7.0,6.0,9.0,2.0
200,1519,2.2,Finalizador,9.0,4.0,10.0,9.0,9.0,13.0,5.0,6.0,4.0
308,1520,4.1,Trabajador,8.0,2.0,12.0,3.0,10.0,7.0,8.0,10.0,6.0
386,1521,1.3,Cohesionador,6.0,4.0,7.0,7.0,10.0,11.0,6.0,14.0,4.0
12,1522,1.2,Especialista,9.0,9.0,8.0,8.0,7.0,4.0,12.0,5.0,5.0
330,1523,4.7,Creativo,7.0,8.0,5.0,7.0,5.0,5.0,8.0,10.0,11.0
438,1524,1.8,Trabajador,8.0,8.0,12.0,4.0,5.0,7.0,5.0,11.0,10.0
218,1525,3.7,Cohesionador,5.0,10.0,11.0,5.0,6.0,4.0,4.0,13.0,8.0
176,1526,4.1,Creativo,5.0,9.0,5.0,8.0,9.0,8.0,5.0,4.0,12.0
11,1527,2.2,Trabajador,5.0,12.0,13.0,4.0,7.0,5.0,6.0,7.0,7.0
491,1528,2.0,Monitor Evaluador,8.0,5.0,5.0,13.0,11.0,10.0,8.0,7.0,8.0
241,1529,3.9,Monitor Evaluador,7.0,10.0,9.0,11.0,6.0,6.0,8.0,9.0,5.0
391,1530,4.9,Especialista,4.0,8.0,5.0,10.0,8.0,9.0,11.0,7.0,3.0
408,1531,3.8,Impulsor,10.0,8.0,4.0,6.0,12.0,6.0,8.0,6.0,3.0
199,1532,3.9,Trabajador,6.0,9.0,10.0,5.0,5.0,3.0,9.0,9.0,10.0
246,1533,2.9,Especialista,2.0,8.0,6.0,8.0,10.0,9.0,11.0,6.0,8.0
403,1534,4.3,Finalizador,9.0,8.0,7.0,6.0,7.0,13.0,4.0,6.0,3.0
91,1535,4.7,Creativo,4.0,5.0,9.0,5.0,7.0,8.0,8.0,6.0,14.0
402,1536,0.1,Especialista,8.0,6.0,9.0,10.0,8.0,5.0,12.0,3.0,10.0
242,1537,0.6,Trabajador,9.0,6.0,12.0,5.0,7.0,10.0,7.0,3.0,8.0
51,1538,0.1,Investigador de Recursos,8.0,12.0,7.0,5.0,10.0,11.0,6.0,7.0,4.0
428,1539,3.7,Impulsor,7.0,8.0,9.0,8.0,10.0,6.0,4.0,7.0,7.0
250,1540,3.3,Trabajador,7.0,6.0,11.0,9.0,4.0,6.0,9.0,7.0,7.0
257,1541,0.5,Cohesionador,11.0,6.0,2.0,10.0,6.0,7.0,8.0,13.0,6.0
449,1542,1.4,Especialista,8.0,4.0,5.0,7.0,12.0,4.0,13.0,7.0,6.0
177,1543,2.0,Finalizador,6.0,9.0,6.0,8.0,5.0,11.0,10.0,4.0,9.0
66,1544,0.7,Trabajador,6.0,8.0,12.0,6.0,7.0,10.0,7.0,5.0,7.0
284,1545,0.9,Creativo,7.0,7.0,8.0,6.0,6.0,6.0,5.0,10.0,13.0
484,1546,4.8,Impulsor,6.0,4.0,3.0,10.0,12.0,7.0,8.0,10.0,8.0
496,1547,1.5,Cohesionador,8.0,7.0,8.0,9.0,3.0,8.0,6.0,11.0,7.0
58,1548,4.7,Especialista,6.0,10.0,8.0,8.0,8.0,6.0,12.0,3.0,8.0
113,1549,1.3,Creativo,10.0,9.0,5.0,8.0,4.0,7.0,10.0,4.0,11.0
196,1550,4.9,Coordinador,11.0,11.0,7.0,9.0,7.0,10.0,4.0,4.0,7.0
38,1551,2.6,Trabajador,7.0,8.0,14.0,1.0,4.0,7.0,11.0,8.0,11.0
339,1552,2.2,Impulsor,6.0,9.0,8.0,6.0,12.0,5.0,10.0,5.0,7.0
389,1553,3.3,Trabajador,7.0,9.0,15.0,9.0,4.0,9.0,6.0,8.0,3.0
55,1554,3.8,Investigador de Recursos,7.0,11.0,10.0,5.0,7.0,11.0,9.0,7.0,4.0
222,1555,3.0,Trabajador,5.0,5.0,14.0,5.0,8.0,10.0,5.0,13.0,4.0
277,1556,2.1,Creativo,6.0,9.0,4.0,6.0,3.0,8.0,9.0,7.0,12.0
24,1557,1.2,Cohesionador,10.0,5.0,6.0,9.0,9.0,5.0,9.0,11.0,5.0
271,1558,2.0,Cohesionador,10.0,4.0,2.0,11.0,8.0,6.0,6.0,13.0,10.0
254,1559,4.4,Cohesionador,8.0,10.0,6.0,4.0,5.0,5.0,11.0,12.0,6.0
80,1560,2.1,Investigador de Recursos,9.0,10.0,8.0,8.0,5.0,4.0,8.0,7.0,9.0
481,1561,0.5,Impulsor,5.0,8.0,3.0,7.0,11.0,8.0,8.0,4.0,8.0
455,1562,2.7,Coordinador,15.0,6.0,7.0,4.0,6.0,10.0,11.0,6.0,8.0
398,1563,2.9,Monitor Evaluador,7.0,6.0,9.0,11.0,7.0,6.0,4.0,6.0,10.0
328,1564,0.6,Especialista,4.0,5.0,5.0,12.0,7.0,6.0,13.0,7.0,10.0
425,1565,3.3,Investigador de Recursos,5.0,13.0,5.0,7.0,8.0,6.0,11.0,6.0,8.0
389,1566,4.3,Coordinador,16.0,9.0,6.0,9.0,2.0,7.0,4.0,10.0,7.0
409,1567,1.3,Investigador de Recursos,5.0,15.0,14.0,9.0,5.0,2.0,4.0,5.0,13.0
284,1568,4.1,Trabajador,6.0,6.0,12.0,8.0,5.0,8.0,12.0,7.0,6.0
390,1569,1.7,Cohesionador,7.0,9.0,9.0,9.0,8.0,2.0,7.0,11.0,6.0
312,1570,0.3,Trabajador,5.0,10.0,13.0,5.0,6.0,8.0,10.0,4.0,9.0
333,1571,3.7,Creativo,8.0,5.0,7.0,7.0,10.0,4.0,11.0,6.0,12.0
272,1572,1.4,Especialista,9.0,6.0,7.0,6.0,6.0,7.0,11.0,7.0,8.0
144,1573,4.1,Cohesionador,6.0,7.0,6.0,8.0,7.0,5.0,7.0,13.0,8.0
223,1574,3.0,Finalizador,7.0,10.0,5.0,2.0,10.0,14.0,5.0,5.0,7.0
172,1575,3.0,Impulsor,11.0,4.0,6.0,6.0,12.0,11.0,6.0,5.0,4.0
262,1576,1.8,Coordinador,13.0,12.0,8.0,6.0,3.0,3.0,10.0,5.0,8.0
99,1577,0.7,Creativo,6.0,6.0,7.0,9.0,8.0,4.0,6.0,9.0,12.0
389,1578,1.2,Impulsor,7.0,6.0,10.0,6.0,12.0,2.0,9.0,6.0,7.0
90,1579,2.0,Cohesionador,9.0,8.0,8.0,6.0,9.0,8.0,8.0,10.0,4.0
468,1580,1.7,Monitor Evaluador,10.0,4.0,6.0,15.0,8.0,6.0,6.0,4.0,9.0
462,1581,1.8,Investigador de Recursos,6.0,12.0,7.0,7.0,7.0,8.0,10.0,8.0,5.0
147,1582,4.7,Especialista,7.0,5.0,8.0,7.0,4.0,9.0,13.0,8.0,2.0
243,1583,0.4,Investigador de Recursos,8.0,10.0,8.0,7.0,6.0,9.0,2.0,10.0,8.0
393,1584,3.0,Monitor Evaluador,7.0,3.0,9.0,14.0,11.0,10.0,5.0,4.0,4.0
249,1585,4.1,Cohesionador,6.0,8.0,9.0,9.0,6.0,7.0,6.0,10.0,10.0
463,1586,0.8,Trabajador,9.0,7.0,10.0,10.0,8.0,7.0,7.0,6.0,3.0
49,1587,3.9,Especialista,8.0,8.0,1.0,7.0,10.0,7.0,17.0,2.0,7.0
310,1588,2.7,Impulsor,6.0,8.0,6.0,5.0,12.0,8.0,5.0,7.0,8.0
190,1589,2.7,Creativo,8.0,7.0,9.0,9.0,3.0,4.0,7.0,9.0,12.0
51,1590,4.0,Finalizador,10.0,10.0,9.0,8.0,2.0,17.0,6.0,5.0,5.0
375,1591,0.0,Finalizador,6.0,3.0,5.0,9.0,6.0,17.0,6.0,3.0,12.0
58,1592,3.1,Especialista,9.0,5.0,5.0,6.0,4.0,12.0,13.0,8.0,5.0
37,1593,2.6,Investigador de Recursos,8.0,11.0,9.0,2.0,8.0,7.0,8.0,6.0,9.0
250,1594,3.9,Finalizador,8.0,6.0,6.0,4.0,11.0,12.0,7.0,6.0,9.0
445,1595,4.1,Cohesionador,10.0,7.0,4.0,6.0,12.0,5.0,7.0,13.0,6.0
474,1596,3.2,Trabajador,6.0,3.0,13.0,8.0,9.0,5.0,9.0,7.0,5.0
341,1597,0.2,Investigador de Recursos,8.0,15.0,10.0,7.0,6.0,3.0,9.0,5.0,6.0
135,1598,4.5,Monitor Evaluador,9.0,5.0,9.0,15.0,6.0,6.0,8.0,4.0,4.0
362,1599,4.4,Cohesionador,10.0,7.0,2.0,10.0,7.0,7.0,6.0,13.0,3.0
37,1600,2.6,Especialista,8.0,7.0,5.0,4.0,3.0,9.0,13.0,10.0,10.0
329,1601,1.6,Monitor Evaluador,11.0,2.0,7.0,12.0,6.0,8.0,3.0,7.0,8.0
78,1602,0.1,Trabajador,6.0,7.0,11.0,8.0,6.0,9.0,7.0,9.0,6.0
445,1603,3.2,Coordinador,13.0,6.0,6.0,8.0,5.0,6.0,8.0,10.0,7.0
299,1604,1.6,Monitor Evaluador,2.0,6.0,7.0,10.0,9.0,7.0,6.0,8.0,10.0
414,1605,3.5,Especialista,8.0,3.0,5.0,4.0,8.0,8.0,12.0,10.0,6.0
52,1606,1.8,Coordinador,11.0,7.0,11.0,7.0,7.0,9.0,6.0,6.0,4.0
277,1607,2.1,Monitor Evaluador,6.0,6.0,6.0,14.0,5.0,8.0,9.0,10.0,7.0
485,1608,2.7,Investigador de Recursos,9.0,14.0,1.0,13.0,4.0,4.0,3.0,12.0,10.0
289,1609,1.1,Creativo,6.0,9.0,6.0,11.0,5.0,7.0,6.0,6.0,13.0
253,1610,4.4,Impulsor,7.0,9.0,6.0,6.0,12.0,7.0,10.0,5.0,9.0
288,1611,3.4,Finalizador,6.0,9.0,4.0,7.0,5.0,10.0,10.0,8.0,8.0
106,1612,2.9,Trabajador,2.0,9.0,15.0,9.0,8.0,8.0,7.0,5.0,9.0
367,1613,2.9,Monitor Evaluador,3.0,4.0,6.0,11.0,10.0,9.0,5.0,10.0,10.0
114,1614,2.6,Investigador de Recursos,6.0,11.0,8.0,11.0,11.0,8.0,2.0,6.0,8.0
483,1615,3.6,Finalizador,7.0,7.0,4.0,10.0,6.0,14.0,5.0,9.0,7.0
351,1616,0.9,Finalizador,7.0,8.0,5.0,7.0,9.0,11.0,7.0,7.0,7.0
192,1617,1.8,Monitor Evaluador,9.0,6.0,4.0,13.0,5.0,8.0,13.0,6.0,8.0
496,1618,4.4,Investigador de Recursos,4.0,17.0,5.0,6.0,12.0,8.0,7.0,8.0,5.0
205,1619,4.0,Investigador de Recursos,8.0,11.0,7.0,10.0,8.0,6.0,10.0,2.0,5.0
397,1620,2.9,Investigador de Recursos,8.0,13.0,6.0,8.0,4.0,8.0,5.0,5.0,9.0
